exp_id;peak_id;year;season;host;route1;route2;route3;route4;nation;leaders;sponsor;success1;success2;success3;success4;ascent1;ascent2;ascent3;ascent4;claimed;disputed;countries;approach;bc_date;summit_date;summit_time;summit_days;tot_days;term_date;term_reason;term_note;high_point;traverse;ski;parapente;camps;rope;tot_members;summit_members;summiter_deaths;tot_hired;summit_hired;hired_deaths;no_hired;o2_used;o2_none;o2_climb;o2_descent;o2_sleep;o2_medical;o2_taken;o2_unkwn;other_smts;campsites;accidents;achievment;agency;comrte;stdrte;primrte;primmem;primref;primid;chksum;peak_name;peak_height
LHOT19102;LHOT;2019;1;1;W Face;;;;Greece;Antonios Sykaris;Antonios Sykaris Makalu-Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;From Makalu->Pangboche->Everest BC;08-05-19;14-05-19;0945;6;9;17-05-19;1;;8516;FALSE;FALSE;FALSE;3;0;1;1;0;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(08/05,5350m),C2(10/05,6400m),C3(11/05,7100m),C4(13/05,7700m),Smt(14/05);;;Imagine Nepal;FALSE;TRUE;FALSE;FALSE;TRUE;MAKA19108;2462707;Lhotse;8516
LHOT19103;LHOT;2019;1;1;W Face;;;;Spain;Inigo Castineyra Lerchundi;Seven Summit Treks International Everest-Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Brazil, Chile, India, Japan, Mexico, Pakistan, Poland;Lukla->Pangboche->Everest BC;23-04-19;16-05-19;1100;23;33;26-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;10;7;0;9;3;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(23/04,5350m),C1(25/04,5900m),C2(26/04,6440m),C3(14/05,7000m),C4(15/05,7800m),Smt(16/05);;;Seven Summit Treks;TRUE;TRUE;FALSE;FALSE;TRUE;EVER19123;2462709;Lhotse;8516
LHOT19104;LHOT;2019;1;1;W Face;;;;USA;Greg Vernovage;International Mountain Guides (IMG) Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;07-04-19;23-05-19;0615;46;48;25-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;2;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(07/04,5350m),C1(21/04,5900m),C2(22/04,6440m),C3(20/05,7300m),C4(23/05,7700m),Smt(23/05);;;Beyul Adventure;FALSE;TRUE;FALSE;FALSE;TRUE;EVER19110;2462716;Lhotse;8516
LHOT19105;LHOT;2019;1;1;W Face;;;;UK;Dani Fuller;SummitClimb Lhotse Expedition 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;India, Spain, USA;Lukla->Namche->Everest BC;17-04-19;22-05-19;;35;38;25-05-19;14;Abandoned at 7600m due to over-crowding of rope lines on Lhotse face;7600;FALSE;FALSE;FALSE;3;0;13;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(15/04,5350m),C1(19/04,5800m),C2(24/04,6400m),C3(06/05,7200m),xxx(22/05,7600m);;;Everest Parivar;FALSE;TRUE;FALSE;FALSE;TRUE;EVER19114;2462715;Lhotse;8516
LHOT19106;LHOT;2019;1;1;S Col-W Face;;;;USA;Mike Hamill;Climbing the Seven Summits (CTSS) Everest-Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Ecuador, Germany, Qatar;Lukla->Pangboche->Everest BC;15-04-19;22-05-19;;37;0;15-04-19;1;;8516;FALSE;FALSE;FALSE;4;0;6;3;0;3;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(15/04,5350m),C1(24/04,5900m),C2(26/04,6400m),C3(20/05,7300m),C4(21/05,7900m),EverSmt(22/05),LhotSmt(23);;;TAGnepal Trekking;FALSE;FALSE;TRUE;FALSE;TRUE;EVER19117;2462715;Lhotse;8516
LHOT19107;LHOT;2019;1;1;W Face;;;;Russia;Oxana Morneva;Makalu Extreme Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Canada;BC by helicopter;16-04-19;20-05-19;1300;34;39;25-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;4;2;0;3;3;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(16/04,5350m),C1(6000m),C2(6500m),C3(7200m),C4(7800m),Smt(20/05);;;Makalu Extreme Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2462713;Lhotse;8516
LHOT19108;LHOT;2019;1;1;W Face;;;;Nepal;Chatur Tamang;Cha-Tours Treks & Expeditions Everest-Lhotse 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Azerbaijan, Bulgaria, Kazakhstan, Mexico, Russia;BC by helicopter;15-04-19;16-05-19;0920;31;40;25-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;8;5;1;5;2;0;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;BC(15/04,5350m),C1(23/04,6000m),C2(24/04,6500m),C3(26/04,7200m),C4(15/05,7800m),Smt(16,22/05);;;Cha-Tours Treks;FALSE;TRUE;FALSE;FALSE;TRUE;EVER19135;2462709;Lhotse;8516
LHOT19109;LHOT;2019;1;1;W Face;;;;USA;John All;Environmental Research Everest-Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;16-04-19;23-05-19;1199;37;42;28-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;3;2;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(16/04,5350m),C1(29/04,5900m),C2(30/04,6440m),C3(21/05,7000m),C4(22/05,7800m),Smt(23/05);;;Himalayan Ecstasy Treks (Happy Feet pmt);FALSE;TRUE;FALSE;FALSE;TRUE;EVER19139;2462716;Lhotse;8516
LHOT19110;LHOT;2019;1;1;W Face;;;;France;Orianne Aymard;French Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;17-04-19;23-05-19;1100;36;40;27-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;1;1;0;2;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(17/04,5350m),C1(29/04,5900m),C2(30/04,6440m),C3(21/05,7000m),C4(22/05,7900m),Smt(23/05);;;Himalayan Ecstasy Treks (Happy Feet pmt);FALSE;TRUE;FALSE;FALSE;FALSE;;2462716;Lhotse;8516
LHOT19111;LHOT;2019;1;1;S Col-W Face;;;;Canada;Gabriel Filippi;Triple Crown Everest-Lhotse-Nuptse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;10-04-19;16-05-19;1045;36;39;19-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;2;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(10/04,5350m),C1(28/04,6000m),C2(29/04,6440m),C3(13/05,7100m),C4(14/04,7900m),EverSmt(15/05),LhotSmt(16/05);;;Happy Feet Mountaineers;FALSE;FALSE;FALSE;FALSE;TRUE;EVER19136;2462709;Lhotse;8516
LHOT19112;LHOT;2019;1;1;W Face;;;;Canada;Michael Mulrooney;Grand Himalaya Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;India;;  -   -;23-05-19;1120;0;0;  -   -;1;;8516;FALSE;FALSE;FALSE;4;0;3;3;0;4;4;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC,C1,C2,C3,C4,Smt(23/05);;;Grand Himalaya Treks (Himalayan Guides pmt);FALSE;TRUE;FALSE;FALSE;FALSE;EVER19144;2462716;Lhotse;8516
LHOT19113;LHOT;2019;1;1;W Face;;;;India;Keval Kakka;Satori Adventures Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;12-04-19;21-05-19;0630;39;41;23-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;1;1;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(12/04,5400m),C1(21/04,6000m),C2(01/05,6400m),C3(14/05,7100m),C4(20/05,7800m),Smt(21/05);;;Satori Adventures;FALSE;TRUE;FALSE;FALSE;TRUE;EVER19141;2462714;Lhotse;8516
LHOT19114;LHOT;2019;1;1;S Col-W Face;;;;France;Elisabeth Revol;Revol Everest-Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;12-04-19;24-05-19;0940;42;44;26-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;1;1;0;2;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Summited Everest (EVER-191-58);BC(12/04,5400m),C1(15/04,6000m),C2(16/04,7100m),C3(7100m),C4(22/05,7900m),EVER.Smt(23/05),Smt(24/05);;;Satori Adventures;FALSE;FALSE;FALSE;FALSE;TRUE;EVER19158;2462717;Lhotse;8516
LHOT19115;LHOT;2019;1;1;W Face;S Col-W Face;;;China;John Tsang;Alpine Adventures Everest-Lhotse Expedition 2019;TRUE;TRUE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;13-04-19;21-05-19;0745;38;12;25-04-19;1;;8516;FALSE;FALSE;FALSE;3;0;3;3;0;3;3;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(13/04),C2(07/05),C3(08/05),C4(20/05,7800m),Smt(21/05);;;Sherpa Altitude Adventure (Satori Adventures pmt);FALSE;TRUE;FALSE;FALSE;TRUE;EVER19159;2462714;Lhotse;8516
LHOT19116;LHOT;2019;1;1;W Face;;;;Poland;Waclaw Kruk;Pioneer Adventure Lhotse Expedition 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Namche->Everest BC;15-04-19;20-05-19;;35;36;21-05-19;7;Abandoned at 7200m due to exhaustion;7200;FALSE;FALSE;FALSE;3;0;2;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;Pioneer Adventure (Happy Feet pmt);FALSE;FALSE;FALSE;FALSE;FALSE;;2462713;Lhotse;8516
LHOT19117;LHOT;2019;1;1;S Face;;;;S Korea;Hong Sung-Taek;Lhotse South Face International Expedition 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;China, Colombia, Kosovo, Spain;Lukla->Namche->Chhukung->Lhotse BC;10-04-19;15-05-19;;35;50;30-05-19;5;Abandoned at 7950m due to bad conditions (excess snow) and damaged tents;7950;FALSE;FALSE;FALSE;3;0;7;0;0;9;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(10/04,5200m),C1(19/04,5900m),C2(27/04,6900m),C3(12-15/05,7800m),xxx(15/05,7950m);;;Trekking Camp Nepal;FALSE;FALSE;FALSE;FALSE;FALSE;;2462753;Lhotse;8516
LHOT19118;LHOT;2019;1;1;S Col-W Face;;;;Nepal;Nirmal Purja;Project Possible 14/7 – Lhotse 8516m;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;By heli from Kangchenjunga;19-05-19;22-05-19;1545;3;4;23-05-19;1;;8516;FALSE;FALSE;FALSE;2;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Summited Everest (EVER-191-57);BC(19/05,5350m),C2(20/05,6400m),C4(21/05,7900m),Ever.Smt(22/05),Lhot.Smt(22/05);;;Seven Summit Treks;FALSE;FALSE;FALSE;FALSE;TRUE;EVER19157;2462760;Lhotse;8516
LHOT19119;LHOT;2019;1;1;S Col-W Face;;;;New Zealand;Mike Roberts;Adventure Consultants Everest-Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Ireland;Lukla->Pangboche->Everest BC;13-04-19;24-05-19;0600;41;43;26-05-19;1;;8516;FALSE;FALSE;FALSE;4;0;2;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(13/04,5350m),C1(22/04,5900m),C2(24/04,6440m),C3(21/05,7100m),C4(22/05,7900m),EVER.Smt(23/05),C4(23/04,7900m),LHOT.Smt(24/05);;;Himalayan Guides;FALSE;FALSE;FALSE;FALSE;TRUE;EVER19105;2462762;Lhotse;8516
LHOT19120;LHOT;2019;1;1;W Face;;;;Romania;Justin Ionescu;Romanian Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;USA;;  -   -;21-05-19;1130;0;0;  -   -;1;;8516;FALSE;FALSE;FALSE;4;0;2;2;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(5350m),C1,C2,C3(7100m),C4(20/04,7800m),Smt(21/05);;;Snowy Horizon Treks (Himalayan Guides pmt);FALSE;TRUE;FALSE;FALSE;FALSE;;2462759;Lhotse;8516
LHOT19121;LHOT;2019;1;1;W Face;;;;Nepal;Ang Dawa Sherpa;Alpine Sherpa Guide Treks Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Japan;;  -   -;23-05-19;0830;0;0;  -   -;1;;8516;FALSE;FALSE;FALSE;4;0;2;2;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC,C1,C2,C3,C4,Smt(23/05);;;Alpine Sherpa Guide Treks (Happy Feet pmt);FALSE;TRUE;FALSE;FALSE;FALSE;EVER19156;2462761;Lhotse;8516
LHOT19122;LHOT;2019;1;1;W Face;;;;China;Chen Tao;Kaitu Chinese Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;15-04-19;22-05-19;0730;37;40;25-05-19;1;;8516;FALSE;FALSE;FALSE;3;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Climbed Lobuche East;BC(15/04,5300m),C2(6400m),C3(29/04,7200m),C4(21/05,7900m),Smt(22/05);;;Kaitu Expedition (Satori Adventures pmt);FALSE;TRUE;FALSE;FALSE;FALSE;;2462760;Lhotse;8516
LHOT19123;LHOT;2019;1;1;S Col-W Face;;;;Nepal;Mingma Dorchi Sherpa;Pioneer Adventure Lhotse Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;07-04-19;27-05-19;0645;50;0;  -   -;1;;8516;FALSE;FALSE;FALSE;4;0;1;1;0;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;Summited Everest (EVER-191-27);BC(07/04),C1(30/04),C2(30/04),C3,C4(26/05),EVER.Smt(27/05),LHOT.Smt(27/05);;;Pioneer Adventure (Happy Feet pmt);FALSE;FALSE;FALSE;FALSE;TRUE;EVER19127;2462765;Lhotse;8516
LSHR19101;LSHR;2019;1;1;S Face;;;;Spain;Jordi Tosas;Spanish Lhotse Shar Expedition 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Chhukung BC;21-04-19;14-05-19;;23;30;21-05-19;5;Abandoned at 6900m due to dry conditions of the mountain;6900;FALSE;FALSE;FALSE;3;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(21/04,4700m),Biv1(06/05),Biv2(07/05),Biv3(14/05),xxx(14/05,6900m);;;Amitayus Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2462797;Lhotse Shar;8382
MAKA19101;MAKA;2019;1;1;Makalu La-NW Ridge;;;;Nepal;Sherpa Rope-Fixing;Sherpa Rope-Fixing Makalu 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;  -   -;14-05-19;0845;0;0;  -   -;1;;8485;FALSE;FALSE;FALSE;0;0;0;0;0;5;5;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;Smt(14/05);;;;FALSE;TRUE;FALSE;FALSE;FALSE;;2462977;Makalu;8485
MAKA19102;MAKA;2019;1;1;Makalu La-NW Ridge;;;;Ukraine;Taras Pozdnii;Seven Summit Treks International Makalu Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia, Belgium, China, India, Mexico, Norway, Pakistan, Peru, Romania, Switzerland, Turkey, USA;Trekking from Num & Heli to BC;14-04-19;15-05-19;0650;31;42;26-05-19;1;;8485;FALSE;FALSE;FALSE;3;0;22;12;2;20;13;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(4800m),ABC(5700m),C1,C2,C3,Smt(15-16,24/04);;;Seven Summit Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2462978;Makalu;8485
MAKA19103;MAKA;2019;1;1;Makalu La-NW Ridge;;;;India;Manoj Joshi;Indian Army Mountaineering Expedition to Makalu 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Trekked from Num;15-04-19;16-05-19;0630;31;33;18-05-19;1;;8485;FALSE;FALSE;FALSE;2;0;18;16;1;15;13;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;ABC(15/04,5600m),C2(24/04,6600m),C3(14/05,7400m),Smt(16/05);Narayan Singh died on descent on 16/05 at an altitude of approximately 8200m. Seveal members with frostbite.;;Seven Summit Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2462979;Makalu;8485
MAKA19104;MAKA;2019;1;1;Makalu La-NW Ridge;;;;Nepal;Lakpa Sherpa, Chris Warner;Expedition Base Makalu Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Canada, USA;Trekked from Num;19-04-19;15-05-19;0730;26;36;25-05-19;1;;8485;FALSE;FALSE;FALSE;4;0;4;3;0;3;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(19/04,4800m),ABC(21/04,5700m),C1(25/04,6100m),C2(28/04,6400m),C3(12/05,7500m),C4(13/05.7700m),Smt(15/05);;;Expedition Base (Pioneer Adventure pmt);FALSE;TRUE;FALSE;FALSE;FALSE;;2462978;Makalu;8485
MAKA19105;MAKA;2019;1;1;Makalu La-NW Ridge;;;;Poland;Priyanka Mohite;Pioneer Adventure Makalu Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;India, S Korea, Taiwan, USA;Yangla Kharka by Heli;23-04-19;15-05-19;0930;22;23;16-05-19;1;;8485;FALSE;FALSE;FALSE;3;0;5;4;0;5;4;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(23/04,4800m),ABC(25/04,5700m),C1(29/04,6100m),C2(30/04,6400m),C3(13/05,7500m),Smt(15/05);;;Pioneer Adventure;FALSE;TRUE;FALSE;FALSE;FALSE;;2462978;Makalu;8485
MAKA19106;MAKA;2019;1;1;Makalu La-NW Ridge;;;;UK;Phil Crampton;Altitude Junkies Makalu Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia;Khumbu and helicopter to Hillary BC;02-05-19;16-05-19;0345;14;16;18-05-19;1;;8485;FALSE;FALSE;FALSE;3;0;2;2;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;ABC(02/05,5600m),C1(08/05,6300m),C2(09/05,6655m),C3(14/05,7465m),Smt(16/05);;;Expedition Base (Pioneer Adventure pmt);FALSE;TRUE;FALSE;FALSE;FALSE;;2462979;Makalu;8485
MAKA19107;MAKA;2019;1;1;Makalu La-NW Ridge;;;;Nepal;Dawa Yangzum Sherpa;Nepalese Makalu Expeditin 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Heli to ABC from Lukla;27-05-19;29-05-19;0630;2;3;30-05-19;1;;8485;FALSE;FALSE;FALSE;2;0;2;2;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;ABC(27/05,5700m),C2(28/05,6400m),C3(28/05,7500m),Smt(29/05);;;Pioneer Adventure;FALSE;TRUE;FALSE;FALSE;FALSE;;2462992;Makalu;8485
MAKA19108;MAKA;2019;1;1;Makalu La-NW Ridge;;;;Greece;Antonios Sykaris;Antonios Sykaris Makalu-Lhotse Expedition 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;"Heli to Yangla Kharka (1st time); heli to ABC from Namche (2nd time)";16-05-19;27-05-19;;11;13;29-05-19;10;Abandoned at 7800m due to climbing on the wrong line;7800;FALSE;FALSE;FALSE;3;0;1;0;0;2;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;"BC(16/04,4800m),ABC(19/04,5700m),C1(20/04,6250m),C2(21/04,6620m),xxx(24/04/6700m); ABC(24/05,5700m),C2(25/05,6620m),C3(27/05,7480m),xxx(27/05,7800m)";;;Imagine Nepal (Pioneer Adventure pmt);FALSE;TRUE;FALSE;FALSE;FALSE;;2462990;Makalu;8485
MAKA19109;MAKA;2019;1;1;Makalu La-NW Ridge;;;;Nepal;Nirmal Purja;Project Possible 14/7 – Makalu 8485m;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;23-05-19;24-05-19;;1;0;  -   -;1;;8485;FALSE;FALSE;FALSE;0;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(23/05,5700m),Smt(24/05);;;Seven Summit Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2462987;Makalu;8485
MAKA19110;MAKA;2019;1;1;Makalu La-NW Ridge;;;;China;Li Gao;Imagine Nepal Makalu Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;  -   -;22-05-19;0530;0;0;  -   -;1;;8485;FALSE;FALSE;FALSE;0;0;2;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;Smt(22/05);;;Imagine Nepal (Pioneer Adventure pmt);FALSE;TRUE;FALSE;FALSE;FALSE;;2462985;Makalu;8485
NUPT19101;NUPT;2019;1;1;NE Spur;;;;UK;Tim Mosdale;Mosedale Triple Crown 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Pangboche->Everest BC;14-04-19;21-05-19;;37;39;23-05-19;5;Abandoned at 7710m due to deep snow and route difficulty;7710;FALSE;FALSE;FALSE;3;1200;1;0;0;1;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(14/04,5350m),C1(19/04,6000m),C2(22/04,6400m),C3(11/05,6850m),xxx(21/05,7710m);;;Himalayan Guides;FALSE;FALSE;FALSE;FALSE;FALSE;;2463569;Nuptse;7864
PASA19101;PASA;2019;1;1;S side;;;;S Korea;Park Dong-Suk;Korean Nagpai Gosum Expedition 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;  -   -;  -   -;;0;0;  -   -;0;;0;FALSE;FALSE;FALSE;0;0;4;0;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;Seven Summit Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;4989;Pasang Lhamu Chuli;7350
PUMO19101;PUMO;2019;1;1;SE Face-E Ridge;;;;New Zealand;Mark Woodward, Russell Brice;Himalayan Experience (Himex) Pumori Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia, Austria, UK;Lukla->Pangboche->Everest BC;04-04-19;01-05-19;1300;27;53;27-05-19;1;;7138;FALSE;FALSE;FALSE;3;0;8;4;0;4;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Summited Everest (EVER-191-15);BC(04/04,5200m),C1(5800m),C2(13/04,6400m),C3(02/05,6800m),Smt(01-03/05);;;Mountain Experience;FALSE;FALSE;FALSE;FALSE;TRUE;EVER19115;2463729;Pumori;7138
PUMO19102;PUMO;2019;1;1;SE Face-E Ridge;;;;Nepal;Dawa Steven Sherpa;Asian Trekking Pumori Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Namche->Everest BC;14-04-19;01-05-19;1300;17;41;25-05-19;1;;7138;FALSE;FALSE;FALSE;1;0;1;1;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Summited Everest (EVER-191-02);BC(30/03,5350m),C2(30/04,6600m),Smt(01/05);;;Asian Trekking;FALSE;FALSE;FALSE;FALSE;TRUE;EVER19102;2463729;Pumori;7138
PUTH19101;PUTH;2019;1;1;NE Face;;;;Austria;Hansjoerg Pfaundler;Furtenbach Adventures Putha Hiunchuli Expedition 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Germany, Switzerland;Flight to Juphal->Dunai->Kakot->BC;09-05-19;16-05-19;;7;8;17-05-19;5;Abandoned at 6300m due to lots of snow, stormy winds;6350;FALSE;FALSE;FALSE;1;0;5;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(09/05,4900m),ABC(13/05,5470m),C1(15/05,6100m),xxx(16/05,6350m);;;Iceland Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2463834;Putha Hiunchuli;7246
RATC19101;RATC;2019;1;1;W Face;;;;Romania;Adrian Laza;Romanian Ratna Chuli Expedition 2019;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Upper Mustang->Muktinath->Thorang La->Yak Kharka->Nu->Meta->Phu;11-04-19;19-04-19;;8;22;03-05-19;8;Abandoned at 6600m due to lack of ropes;6600;FALSE;FALSE;FALSE;1;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(11/04,5100m),HC(14/04,6100m),xxx(19/04,6600m);;;Pioneer Adventure (Unique Adventure pmt);FALSE;FALSE;FALSE;FALSE;TRUE;EVER19129;2463852;Ratna Chuli;7035
SANK19101;SANK;2019;1;1;NE Ridge;;;;Austria;Wolfgang Drexler;Sano Kailash I Austrian/Nepalese First Ascent Expedition 2019;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Jeep to Charang->Dhi->(Damodarkunda Trek);05-04-19;28-04-19;0830;23;24;29-04-19;1;;6452;FALSE;FALSE;FALSE;0;0;2;1;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;BC(25/04,5400m),Smt(28/04);;;Langtang Ri Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2463906;Sano Kailash;6452
